epoch,train_loss,val_score_norm_rmse,val_rmse_raw_mean,lr,val_pce_rmse,val_pce_mae,val_pce_r2,val_pce_spearman,val_voc_rmse,val_voc_mae,val_voc_r2,val_voc_spearman,val_jsc_rmse,val_jsc_mae,val_jsc_r2,val_jsc_spearman,val_ff_rmse,val_ff_mae,val_ff_r2,val_ff_spearman
78,0.017227639180785407,0.4213114380836487,1.5041039874777198,8.75e-05,1.3065890073776245,0.9492815136909485,0.9121002554893494,0.7994396052391017,0.03806161507964134,0.026289870962500572,0.7375702857971191,0.6942612405306137,1.7907295227050781,1.0466992855072021,0.8773371577262878,0.532422695661872,2.881035804748535,2.0309929847717285,0.804777204990387,0.8370030596022372
79,0.01590065176077118,0.41402140259742737,1.511362187564373,8.75e-05,1.3388012647628784,0.9262393116950989,0.9077126979827881,0.7935892178776647,0.03631290793418884,0.024818722158670425,0.7611305713653564,0.6986265932705653,1.7648272514343262,1.0502092838287354,0.8808600306510925,0.49270995875494245,2.9055073261260986,2.050553560256958,0.8014466762542725,0.8434279715535756
80,0.00034861076561227964,0.42367228865623474,1.4973586071282625,8.75e-05,1.3788756132125854,0.9947508573532104,0.9021051526069641,0.7768821998615367,0.03848237544298172,0.027896279469132423,0.7317360639572144,0.6810478341188245,1.767900824546814,1.0653612613677979,0.8804447054862976,0.4568313124794171,2.804175615310669,2.1261630058288574,0.8150545358657837,0.8488680429868257
81,0.015692842645698025,0.4290839731693268,1.5602448396384716,8.75e-05,1.3815518617630005,0.9656333923339844,0.9017248153686523,0.7694021454795791,0.03755895793437958,0.025422681123018265,0.7444560527801514,0.7006919214486069,1.8790007829666138,1.1290991306304932,0.8649461269378662,0.49414041458684244,2.9428677558898926,2.1037516593933105,0.7963076829910278,0.847132847788289
82,0.0007795268418387873,0.4016491770744324,1.4323814250528812,8.75e-05,1.2283881902694702,0.912510871887207,0.9223071932792664,0.7804229152586388,0.03679932653903961,0.025635788217186928,0.7546882629394531,0.7154895284515075,1.6158381700515747,1.0308455228805542,0.9001268148422241,0.40261469144084555,2.8485000133514404,2.035065174102783,0.8091616034507751,0.8489618373218817
83,-0.0016231634370059932,0.4119096100330353,1.4913240177556872,8.75e-05,1.2523947954177856,0.9219511151313782,0.9192407727241516,0.7797311860916554,0.036894481629133224,0.024656813591718674,0.75341796875,0.6996709921787795,1.7325232028961182,1.1043928861618042,0.8851816654205322,0.49744687806713606,2.943483591079712,2.0533664226531982,0.7962223291397095,0.8454797226329264
84,-0.004180774127103925,0.40627744793891907,1.441592806018889,8.75e-05,1.2741715908050537,0.9303884506225586,0.9164078831672668,0.7772690992261208,0.036986444145441055,0.02538529969751835,0.752187192440033,0.701618972164887,1.6981056928634644,1.0794665813446045,0.8896982073783875,0.44571596716268574,2.7571074962615967,1.95526123046875,0.8212110996246338,0.8515646301196866
85,-0.006790023414132335,0.400855153799057,1.4171292437240481,8.75e-05,1.2259855270385742,0.9302064776420593,0.9226108193397522,0.7517102927172371,0.036686401814222336,0.024435153231024742,0.7561914920806885,0.7183176198771213,1.68905508518219,1.1381278038024902,0.8908708691596985,0.4761190161144626,2.716789960861206,1.9010196924209595,0.8264017105102539,0.8488680429868257
86,-0.011684200556022623,0.3992079794406891,1.4103837665170431,8.75e-05,1.1916263103485107,0.8784018754959106,0.9268878102302551,0.777011166316398,0.03685571998357773,0.0243056770414114,0.7539358735084534,0.6890744504471227,1.6424739360809326,1.067938208580017,0.896807074546814,0.5043998314139942,2.7705790996551514,1.8736251592636108,0.8194596171379089,0.8580129906547892
87,-0.02921167598579375,0.3937579095363617,1.4231773111969233,8.75e-05,1.122450351715088,0.8232488632202148,0.9351300001144409,0.806896211174721,0.03581980615854263,0.023275544866919518,0.7675738334655762,0.7160997390495653,1.6010713577270508,1.0447918176651,0.9019439220428467,0.526524996617235,2.9333677291870117,1.9869918823242188,0.7976205945014954,0.8696669367855014
88,-0.03211360132104808,0.37914347648620605,1.3785557514056563,8.75e-05,1.1078897714614868,0.8282312154769897,0.936802089214325,0.8187962976914719,0.03414931520819664,0.022936293855309486,0.7887471914291382,0.7640130058162924,1.5529693365097046,0.980267345905304,0.9077473878860474,0.4786633514875962,2.8192145824432373,1.9123280048370361,0.8130654692649841,0.8532529281506952
89,-0.02232632925131405,0.3846459686756134,1.3565857019275427,8.75e-05,1.1169288158416748,0.8444120287895203,0.9357666373252869,0.8219501137239902,0.03550156205892563,0.02408970519900322,0.7716854810714722,0.7212161202178956,1.6228020191192627,1.0107572078704834,0.8992641568183899,0.523769610383657,2.6511104106903076,1.8774535655975342,0.8346939086914062,0.8597364615614437
90,-0.035721759788705766,0.39433997869491577,1.4161903420463204,8.75e-05,1.173230767250061,0.8684581518173218,0.9291276931762695,0.8030506659752192,0.036023203283548355,0.025352412834763527,0.7649267911911011,0.7056088106906492,1.5827082395553589,1.0055925846099854,0.9041802883148193,0.5408999052230499,2.8727991580963135,1.9991352558135986,0.8058918714523315,0.8495832247916278
91,-0.035493741524638175,0.38992366194725037,1.4073469247668982,8.75e-05,1.1666088104248047,0.8802444338798523,0.9299255013465881,0.8009051331352534,0.03513535112142563,0.02490546926856041,0.7763715386390686,0.7368703690219157,1.6338376998901367,1.0083211660385132,0.8978893756866455,0.5763798998732916,2.7938058376312256,1.9609849452972412,0.8164198398590088,0.8557384780296803
92,-0.036686967596990125,0.3888436257839203,1.4061288572847843,8.75e-05,1.1751784086227417,0.8703130483627319,0.928892195224762,0.7645365928643558,0.03494049608707428,0.02389545552432537,0.7788450717926025,0.734746366747907,1.6260912418365479,0.9919418096542358,0.8988553285598755,0.5834149285547672,2.7883052825927734,1.8968944549560547,0.8171420097351074,0.8573916031850428
93,-0.040096227265550115,0.39221930503845215,1.4318901794031262,8.75e-05,1.1939798593521118,0.8784580230712891,0.9265987277030945,0.7963795829919372,0.03431113436818123,0.023894092068076134,0.7867403626441956,0.752618496379483,1.7530887126922607,1.0448009967803955,0.8824396729469299,0.6017529033178134,2.746181011199951,1.8969167470932007,0.8226253390312195,0.8483756227277816
94,-0.036921259848996586,0.40039297938346863,1.4428391763940454,8.75e-05,1.2189686298370361,0.8834207653999329,0.9234941601753235,0.802042382782667,0.03493690863251686,0.023322034627199173,0.7788904309272766,0.7205707051622575,1.881940245628357,1.0972200632095337,0.8645232915878296,0.5737183140221334,2.6355109214782715,1.8041620254516602,0.836633563041687,0.8608268207064702
95,-0.03656792673738518,0.3806213140487671,1.3790774960070848,8.75e-05,1.1494842767715454,0.8306086659431458,0.9319676160812378,0.8176355995977198,0.03418517857789993,0.023653434589505196,0.7883032560348511,0.7502597977216061,1.5807589292526245,0.9832215309143066,0.9044162034988403,0.5785255836211416,2.7518815994262695,1.8784736394882202,0.8218882083892822,0.863253749126045
96,-0.04474587661391485,0.39608386158943176,1.428141564130783,4.375e-05,1.186927318572998,0.8760368227958679,0.9274632930755615,0.794761640194586,0.035215139389038086,0.023881418630480766,0.7753547430038452,0.7290315098007122,1.7617911100387573,1.0493053197860718,0.8812695741653442,0.5978953625908043,2.728632688522339,1.8981956243515015,0.8248849511146545,0.8517287702060348
97,-0.051109088808573545,0.39822861552238464,1.4468258004635572,4.375e-05,1.1984764337539673,0.8690541386604309,0.9260448217391968,0.7826622418839585,0.034695498645305634,0.02344726026058197,0.7819355726242065,0.7326575689314785,1.844606876373291,1.059815526008606,0.8698450326919556,0.611238466990003,2.709524393081665,1.855743646621704,0.8273290395736694,0.852115671838141
98,-0.04790656121237662,0.4022042751312256,1.453874310478568,4.375e-05,1.1999062299728394,0.8833383321762085,0.9258682727813721,0.7921354142046825,0.03590782731771469,0.024711843580007553,0.766430139541626,0.7231523653848096,1.7472478151321411,1.023510456085205,0.8832217454910278,0.6148263316175555,2.832435369491577,2.021493911743164,0.8113080859184265,0.8537218998259755
99,-0.05228318645861585,0.3953661024570465,1.4590627374127507,4.375e-05,1.2398333549499512,0.9151886105537415,0.9208526611328125,0.7651110797996472,0.03384070470929146,0.022867299616336823,0.7925481200218201,0.7543435148009157,1.8004883527755737,1.0491678714752197,0.8759965896606445,0.6104294386916332,2.7620885372161865,1.9268356561660767,0.8205644488334656,0.8558439966566183
100,-0.05373833046162194,0.40010154247283936,1.488822827115655,4.375e-05,1.2788097858428955,0.9157127141952515,0.9157981872558594,0.7425302259757436,0.0335642471909523,0.021480154246091843,0.7959237694740295,0.7618303294463166,1.863277792930603,1.0509427785873413,0.8671969175338745,0.5794870375409433,2.779639482498169,1.9213794469833374,0.8182768821716309,0.8555391650676862
101,-0.05488673298724698,0.39400461316108704,1.4519094806164503,4.375e-05,1.2502604722976685,0.9115742444992065,0.9195157885551453,0.7549461783119398,0.033890239894390106,0.022787678986787796,0.7919403910636902,0.7591313210318302,1.7626980543136597,1.005582571029663,0.8811473250389099,0.6273369576227795,2.760789155960083,1.9926669597625732,0.8207332491874695,0.8440141861476758
102,-0.05416559487195641,0.3978962302207947,1.4836609791964293,4.375e-05,1.2636250257492065,0.9060245752334595,0.9177859425544739,0.7524254703305592,0.033697061240673065,0.021546360105276108,0.7943055629730225,0.7593425477773118,1.7925127744674683,1.0258010625839233,0.877092719078064,0.598422989741915,2.844809055328369,2.0031447410583496,0.8096559047698975,0.8436624573912156
103,-0.054117556337728516,0.3946554660797119,1.4655668521299958,2.1875e-05,1.2627525329589844,0.9264464378356934,0.9178994297981262,0.7507371821941926,0.033300433307886124,0.021918345242738724,0.799119234085083,0.7662074170054616,1.8181365728378296,1.0453712940216064,0.8735537528991699,0.6062084214827479,2.748077869415283,1.9717824459075928,0.8223802447319031,0.855070193392406
104,-0.05283072800160336,0.39272141456604004,1.459588243626058,2.1875e-05,1.2567425966262817,0.9175812602043152,0.9186790585517883,0.7729311366535121,0.03334909304976463,0.022555071860551834,0.7985317707061768,0.7621471695645389,1.7675470113754272,1.0184364318847656,0.8804925680160522,0.6220958612550802,2.780714273452759,2.0181260108947754,0.8181363344192505,0.8462769744809027
105,-0.057316639176578484,0.3891005516052246,1.448146984912455,2.1875e-05,1.2538312673568726,0.9252393841743469,0.9190554022789001,0.7745959763435403,0.03309530392289162,0.022374501451849937,0.8015865087509155,0.7618772687230901,1.7243441343307495,1.0153433084487915,0.8862631916999817,0.6198563771248105,2.7813172340393066,2.0263004302978516,0.8180574178695679,0.8425369253705433
106,-0.06431972283642746,0.3935188949108124,1.4698732635006309,2.1875e-05,1.2693109512329102,0.9338609576225281,0.9170444011688232,0.7672097157469363,0.03297668322920799,0.02185196802020073,0.8030062317848206,0.7622175784796994,1.8052968978881836,1.0393972396850586,0.875333309173584,0.6071464253069446,2.7719085216522217,2.004401683807373,0.8192863464355469,0.8470742263288791
107,-0.06600488716815624,0.39593079686164856,1.4729564003646374,2.1875e-05,1.2707690000534058,0.9348428845405579,0.9168537259101868,0.7765890942823064,0.033350870013237,0.02278144285082817,0.7985103130340576,0.7624053355867939,1.8188399076461792,1.0336787700653076,0.8734558820724487,0.6171361660346399,2.7688658237457275,2.021838665008545,0.8196828365325928,0.847097674912643
108,-0.06551340068113781,0.39591777324676514,1.4789587939158082,2.1875e-05,1.2699658870697021,0.9299472570419312,0.9169588088989258,0.7726263068511127,0.033184800297021866,0.0221383236348629,0.8005119562149048,0.7601053110248841,1.820397138595581,1.0280869007110596,0.8732390999794006,0.6167257893615539,2.7922873497009277,2.002758741378784,0.816619336605072,0.8489970101975277
