feature,target,score,signed_score
Bit_401,ff,0.06268775999964059,-0.06268775999964059
Bit_766,ff,0.06243594481135838,0.06243594481135838
Bit_148,ff,0.061723332922723036,-0.061723332922723036
Bit_423,ff,0.061723332922723036,-0.061723332922723036
Bit_753,ff,0.06147756862494237,0.06147756862494237
VSA_EState10,ff,0.06077485983603619,-0.06077485983603619
Bit_948,ff,0.059704639613107534,-0.059704639613107534
Bit_750,ff,0.059450470652375874,0.059450470652375874
Bit_781,ff,0.05922277724498454,-0.05922277724498454
Bit_63,ff,0.05901191056380685,0.05901191056380685
Bit_668,ff,0.05861971150897434,-0.05861971150897434
Bit_323,ff,0.05827895050516037,0.05827895050516037
Bit_594,ff,0.05827895050516037,0.05827895050516037
Bit_636,ff,0.05827895050516037,0.05827895050516037
Bit_338,ff,0.05802168775561732,0.05802168775561732
SlogP_VSA12,ff,0.05801501547968462,0.05801501547968462
Bit_315,ff,0.05793631657409821,-0.05793631657409821
Bit_655,ff,0.05793631657409821,-0.05793631657409821
Bit_378,ff,0.05723143771327654,-0.05723143771327654
Bit_351,ff,0.057128997866682164,0.057128997866682164
Bit_484,ff,0.057128997866682164,0.057128997866682164
Bit_587,ff,0.05662931029866709,0.05662931029866709
Bit_310,ff,0.05648787164802778,-0.05648787164802778
Bit_1013,ff,0.05612230553699493,0.05612230553699493
Bit_84,ff,0.055936770461217755,0.055936770461217755
Bit_111,ff,0.055936770461217755,0.055936770461217755
Bit_214,ff,0.055936770461217755,0.055936770461217755
Bit_341,ff,0.055936770461217755,0.055936770461217755
Bit_599,ff,0.055936770461217755,0.055936770461217755
Bit_863,ff,0.055936770461217755,0.055936770461217755
Bit_143,ff,0.05560839896651246,0.05560839896651246
Bit_834,ff,0.055385669274407724,-0.055385669274407724
Bit_698,ff,0.05533043793011789,0.05533043793011789
Bit_498,ff,0.055123348442061126,0.055123348442061126
Bit_890,ff,0.05497128299169216,0.05497128299169216
Bit_949,ff,0.054786470293340495,0.054786470293340495
Bit_1020,ff,0.054786470293340495,0.054786470293340495
Bit_1014,ff,0.05404133708772203,0.05404133708772203
Bit_347,ff,0.05400791630738265,-0.05400791630738265
Bit_666,ff,0.05400791630738265,-0.05400791630738265
Bit_562,ff,0.05276793863706009,0.05276793863706009
MinAbsEStateIndex,ff,0.05265624049543304,-0.05265624049543304
PEOE_VSA10,ff,0.05228333002364117,-0.05228333002364117
Bit_236,ff,0.05168145405951415,-0.05168145405951415
Bit_809,ff,0.05168145405951415,-0.05168145405951415
Bit_97,ff,0.05125241037333252,-0.05125241037333252
Bit_151,ff,0.05125241037333252,-0.05125241037333252
Bit_317,ff,0.05125241037333252,-0.05125241037333252
Bit_537,ff,0.05125241037333252,-0.05125241037333252
Bit_574,ff,0.05125241037333252,-0.05125241037333252
Bit_222,ff,0.04845293050488543,-0.04845293050488543
SlogP_VSA11,ff,0.0479983738876353,-0.0479983738876353
fr_ether,ff,0.04786673312049506,-0.04786673312049506
Bit_233,ff,0.046501343831201455,-0.046501343831201455
